 >PIPOBJ: point-in-polyhedron: NBX, NBY, NBZ=  88 100  90
  106896 = NAT
   1.0000   0.0000   0.0000 = A_1 vector
   0.0000   1.0000   0.0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
0	0	0	0
     JA  IX  IY  IZ ICOMP(x,y,z)
1	-35	-35	16	2	2	2
2	-14	25	-38	2	2	2
3	-11	32	-28	2	2	2
4	-36	26	-31	2	2	2
5	-21	44	19	2	2	2
6	31	19	-6	2	2	2
7	25	-2	-13	2	2	2
8	24	-6	-3	2	2	2
9	-12	33	-20	2	2	2
10	-29	21	-36	2	2	2
11	-17	-26	4	2	2	2
12	-30	-40	-16	2	2	2
13	-16	32	20	2	2	2
14	-24	-45	-6	2	2	2
15	-23	32	-17	2	2	2
16	-32	27	34	2	2	2
17	-40	27	21	2	2	2
18	-27	20	25	2	2	2
19	-35	41	16	2	2	2
20	-15	-28	-3	2	2	2
21	-10	36	27	2	2	2
22	-13	-28	-6	2	2	2
23	34	-9	-5	2	2	2
24	-15	29	18	2	2	2
25	-31	41	25	2	2	2
26	26	15	7	2	2	2
27	-21	42	-39	2	2	2
28	-12	-38	-7	2	2	2
29	-31	22	-32	2	2	2
30	-26	33	-30	2	2	2
31	32	15	8	2	2	2
32	-18	23	-10	2	2	2
33	-18	-35	6	2	2	2
34	-29	34	39	2	2	2
35	42	9	-6	2	2	2
36	30	3	-5	2	2	2
37	-17	31	-43	2	2	2
38	-25	30	44	2	2	2
39	-6	40	-33	2	2	2
40	-33	38	27	2	2	2
41	-11	35	-22	2	2	2
42	-18	41	-29	2	2	2
43	-20	31	24	2	2	2
44	-12	46	-33	2	2	2
45	-22	26	-25	2	2	2
46	-22	23	21	2	2	2
47	40	7	2	2	2	2
48	-25	-25	2	2	2	2
49	-16	33	-36	2	2	2
50	-21	28	-29	2	2	2
51	32	-11	5	2	2	2
52	37	7	15	2	2	2
53	-24	25	-36	2	2	2
54	34	17	7	2	2	2
55	-13	35	32	2	2	2
56	-23	-18	-6	2	2	2
57	-24	26	37	2	2	2
58	-24	44	16	2	2	2
59	-27	48	27	2	2	2
60	-28	43	-36	2	2	2
61	-39	-30	-9	2	2	2
62	-32	42	36	2	2	2
63	-34	33	35	2	2	2
64	-14	34	-42	2	2	2
65	18	6	-10	2	2	2
66	-21	29	24	2	2	2
67	33	-8	7	2	2	2
68	-16	43	22	2	2	2
69	-31	36	38	2	2	2
70	33	1	4	2	2	2
71	35	-1	8	2	2	2
72	-28	33	-35	2	2	2
73	36	-8	-2	2	2	2
74	15	5	-9	2	2	2
75	-36	-42	-3	2	2	2
76	40	11	0	2	2	2
77	-13	35	30	2	2	2
78	23	-9	3	2	2	2
79	-21	28	43	2	2	2
80	-25	29	-39	2	2	2
81	35	7	10	2	2	2
82	-35	24	20	2	2	2
83	-8	31	-37	2	2	2
84	-17	23	36	2	2	2
85	-18	34	-38	2	2	2
86	-17	19	-19	2	2	2
87	21	7	-2	2	2	2
88	-23	26	22	2	2	2
89	26	7	-7	2	2	2
90	-29	26	-20	2	2	2
91	-41	39	25	2	2	2
92	-17	34	19	2	2	2
93	-19	23	-21	2	2	2
94	-31	-45	0	2	2	2
95	-16	24	-43	2	2	2
96	19	-2	-4	2	2	2
97	-23	26	20	2	2	2
98	-34	-24	-5	2	2	2
99	-21	49	-29	2	2	2
100	-27	-48	-3	2	2	2
101	-27	26	-21	2	2	2
102	-31	-36	5	2	2	2
103	-29	-21	-8	2	2	2
104	-22	26	-12	2	2	2
105	31	19	10	2	2	2
106	-37	-29	0	2	2	2
107	-20	24	-39	2	2	2
108	-30	-35	2	2	2	2
109	39	14	10	2	2	2
110	-32	38	-33	2	2	2
111	-34	-42	-11	2	2	2
112	-28	32	43	2	2	2
113	30	-4	3	2	2	2
114	-27	-39	15	2	2	2
115	-38	33	25	2	2	2
116	-12	31	-31	2	2	2
117	-29	-34	7	2	2	2
118	-18	19	-35	2	2	2
119	14	1	-6	2	2	2
120	15	-1	8	2	2	2
121	24	6	-7	2	2	2
122	24	-2	-9	2	2	2
123	-18	19	-26	2	2	2
124	-23	-30	1	2	2	2
125	-35	-32	-10	2	2	2
126	-38	-42	-4	2	2	2
127	-9	29	-37	2	2	2
128	-22	-49	2	2	2	2
129	-25	29	-38	2	2	2
130	-21	-45	-1	2	2	2
131	-38	-28	-7	2	2	2
132	-16	-25	-8	2	2	2
133	-18	-42	13	2	2	2
134	-20	32	29	2	2	2
135	-6	38	-35	2	2	2
136	-21	44	-34	2	2	2
137	-36	31	-32	2	2	2
138	-8	34	-26	2	2	2
139	-16	35	17	2	2	2
140	-12	36	35	2	2	2
141	-10	28	-17	2	2	2
142	-38	26	29	2	2	2
143	-9	26	-32	2	2	2
144	-39	-28	-1	2	2	2
145	-16	-30	6	2	2	2
146	42	8	7	2	2	2
147	-21	36	39	2	2	2
148	-25	-14	1	2	2	2
149	28	8	9	2	2	2
150	-23	31	-37	2	2	2
151	34	12	14	2	2	2
152	-16	27	20	2	2	2
153	-14	29	29	2	2	2
154	-21	24	28	2	2	2
155	-6	32	-34	2	2	2
156	-17	38	-29	2	2	2
157	-35	25	35	2	2	2
158	-20	19	31	2	2	2
159	-38	21	31	2	2	2
160	-27	32	14	2	2	2
161	-17	-31	-7	2	2	2
162	-18	-35	14	2	2	2
163	-22	27	18	2	2	2
164	-31	37	-29	2	2	2
165	-36	39	-23	2	2	2
166	-10	-36	0	2	2	2
167	-13	22	-32	2	2	2
168	-25	33	-21	2	2	2
169	-26	-39	6	2	2	2
170	-25	44	-22	2	2	2
171	-37	32	38	2	2	2
172	-18	-37	-15	2	2	2
173	-29	24	40	2	2	2
174	-30	-30	2	2	2	2
175	-8	31	-38	2	2	2
176	31	-10	10	2	2	2
177	-21	25	36	2	2	2
178	-23	44	-35	2	2	2
179	-11	35	-42	2	2	2
180	38	1	-14	2	2	2
181	24	9	10	2	2	2
182	-12	35	-18	2	2	2
183	13	3	-2	2	2	2
184	-32	48	25	2	2	2
185	26	3	-2	2	2	2
186	-26	23	-19	2	2	2
187	28	4	10	2	2	2
188	-39	-39	6	2	2	2
189	16	-3	-4	2	2	2
190	-15	32	-38	2	2	2
191	-23	23	-29	2	2	2
192	31	14	-13	2	2	2
193	21	-2	0	2	2	2
194	-9	30	-38	2	2	2
195	-11	-38	8	2	2	2
196	-18	23	37	2	2	2
197	29	7	18	2	2	2
198	-11	28	29	2	2	2
199	27	-1	4	2	2	2
200	-29	26	13	2	2	2
201	-8	41	-36	2	2	2
202	-20	40	20	2	2	2
203	-14	41	24	2	2	2
204	-23	-47	-3	2	2	2
205	-27	27	38	2	2	2
206	-26	28	15	2	2	2
207	-35	21	38	2	2	2
208	-33	35	-32	2	2	2
209	-41	-41	2	2	2	2
210	-16	-35	4	2	2	2
211	13	6	-7	2	2	2
212	-41	-37	4	2	2	2
213	-27	20	31	2	2	2
214	7	1	2	2	2	2
215	39	-9	-1	2	2	2
216	-36	-34	-5	2	2	2
217	-28	20	-30	2	2	2
218	29	0	-16	2	2	2
219	-14	27	-12	2	2	2
220	35	8	-6	2	2	2
221	-29	-42	13	2	2	2
222	-23	-39	-14	2	2	2
223	24	-3	10	2	2	2
224	-18	29	26	2	2	2
225	-18	-24	2	2	2	2
226	-37	30	40	2	2	2
227	-16	-47	1	2	2	2
228	-25	-39	12	2	2	2
229	-23	36	22	2	2	2
230	-27	31	-16	2	2	2
231	-22	41	16	2	2	2
232	-33	39	21	2	2	2
233	-20	35	41	2	2	2
234	-17	18	-15	2	2	2
235	-38	31	23	2	2	2
236	-30	37	-39	2	2	2
237	-34	28	-21	2	2	2
238	-36	27	32	2	2	2
239	37	1	-2	2	2	2
240	-17	38	-35	2	2	2
241	-20	18	11	2	2	2
