 >PIPOBJ: point-in-polyhedron: NBX, NBY, NBZ=  91  34 100
  56426 = NAT
   1.0000   0.0000   0.0000 = A_1 vector
   0.0000   1.0000   0.0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
0	0	0	0
     JA  IX  IY  IZ ICOMP(x,y,z)
1	-36	6	-33	2	2	2
2	20	-5	-5	2	2	2
3	-30	-4	22	2	2	2
4	36	-4	-12	2	2	2
5	23	4	10	2	2	2
6	-14	-2	-26	2	2	2
7	35	-3	-4	2	2	2
8	-21	-2	-43	2	2	2
9	30	-3	6	2	2	2
10	-31	5	31	2	2	2
11	-28	8	38	2	2	2
12	-21	9	-38	2	2	2
13	-25	8	42	2	2	2
14	-31	-12	-29	2	2	2
15	-32	0	-30	2	2	2
16	-20	-12	31	2	2	2
17	-27	-3	19	2	2	2
18	-26	5	-43	2	2	2
19	-18	1	-40	2	2	2
20	-13	-5	30	2	2	2
21	-22	8	35	2	2	2
22	-27	7	-30	2	2	2
23	-18	-9	30	2	2	2
24	-19	-9	36	2	2	2
25	-13	-1	-35	2	2	2
26	-33	-2	-23	2	2	2
27	-31	-6	-20	2	2	2
28	-18	-12	34	2	2	2
29	-37	2	-35	2	2	2
30	-27	2	-23	2	2	2
31	-26	0	-18	2	2	2
32	-37	1	23	2	2	2
33	16	-4	-4	2	2	2
34	28	11	-4	2	2	2
35	29	-14	-4	2	2	2
36	-30	5	-40	2	2	2
37	-17	-2	-38	2	2	2
38	-24	9	39	2	2	2
39	-32	14	32	2	2	2
40	-22	6	40	2	2	2
41	36	-6	3	2	2	2
42	36	4	11	2	2	2
43	37	3	9	2	2	2
44	-34	-5	-30	2	2	2
45	36	-5	-6	2	2	2
46	-30	-2	-29	2	2	2
47	-19	5	-20	2	2	2
48	-30	-11	-38	2	2	2
49	29	-4	8	2	2	2
50	-33	-2	22	2	2	2
51	-17	-5	-32	2	2	2
52	39	1	0	2	2	2
53	33	1	0	2	2	2
54	19	4	3	2	2	2
55	33	-12	7	2	2	2
56	35	-9	8	2	2	2
57	-15	2	-36	2	2	2
58	36	-3	0	2	2	2
