 >PIPOBJ: point-in-polyhedron: NBX, NBY, NBZ=  88 100  90
  89667 = NAT
   1.0000   0.0000   0.0000 = A_1 vector
   0.0000   1.0000   0.0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
0	0	0	0
     JA  IX  IY  IZ ICOMP(x,y,z)
168	-31	-43	-4	2	2	2
169	-27	-46	-3	2	2	2
170	-35	-41	-1	2	2	2
171	-21	-23	7	2	2	2
172	30	-7	11	2	2	2
173	-15	-33	0	2	2	2
174	-31	45	20	2	2	2
175	-21	30	-16	2	2	2
176	28	-9	-4	2	2	2
177	-21	38	-39	2	2	2
178	-23	38	26	2	2	2
179	-32	-24	-6	2	2	2
180	-23	-29	-5	2	2	2
181	-17	-27	-5	2	2	2
182	-32	-36	0	2	2	2
183	-21	40	-26	2	2	2
184	-33	-38	6	2	2	2
185	-5	41	-30	2	2	2
186	-20	34	33	2	2	2
187	-20	-39	-1	2	2	2
188	-21	28	-26	2	2	2
189	-31	26	35	2	2	2
190	-23	-42	-4	2	2	2
191	37	8	-12	2	2	2
192	19	-3	0	2	2	2
193	30	-4	6	2	2	2
194	-23	38	-38	2	2	2
195	29	12	-13	2	2	2
196	-15	27	41	2	2	2
197	-23	-39	15	2	2	2
198	-23	28	-27	2	2	2
199	-32	30	-31	2	2	2
200	25	18	-5	2	2	2
201	-40	26	25	2	2	2
202	26	-10	2	2	2	2
203	-18	33	-39	2	2	2
204	-22	-23	-2	2	2	2
205	-17	31	-32	2	2	2
206	-19	28	29	2	2	2
207	-26	23	33	2	2	2
208	28	18	6	2	2	2
209	-21	-32	-4	2	2	2
210	-17	23	32	2	2	2
211	-29	-35	1	2	2	2
212	-19	-18	-2	2	2	2
213	-14	31	30	2	2	2
214	-27	26	37	2	2	2
215	-27	-43	-1	2	2	2
216	-24	44	-27	2	2	2
217	24	-2	9	2	2	2
218	29	11	-7	2	2	2
219	-33	29	27	2	2	2
220	-27	-28	0	2	2	2
221	-20	36	23	2	2	2
